date,division,home_team,away_team,predicted,actual,prob_A,prob_D,prob_H,correct,home_elo,away_elo
2025-04-06,I1,Lecce,Venezia,H,D,0.2931,0.2677,0.4393,False,1574.3,1556.0
2025-04-06,SP1,Las Palmas,Sociedad,A,A,0.3682,0.2741,0.3577,True,1595.8,1699.5
2025-04-06,E0,Brentford,Chelsea,A,D,0.3631,0.2909,0.346,False,1768.9,1849.7
2025-04-06,E0,Fulham,Liverpool,A,H,0.5706,0.2298,0.1995,False,1782.7,2014.8
2025-04-06,E0,Tottenham,Southampton,H,H,0.1376,0.1845,0.6779,True,1795.2,1544.4
2025-04-06,F1,Lens,St Etienne,H,H,0.1414,0.2431,0.6155,True,1672.2,1507.6
2025-04-06,I1,Empoli,Cagliari,H,D,0.3298,0.2893,0.3809,False,1585.8,1609.4
2025-04-06,I1,Torino,Verona,H,D,0.1815,0.2644,0.5541,False,1721.4,1604.7
2025-04-06,D1,St Pauli,MGladbach,A,D,0.3662,0.2825,0.3513,False,1581.9,1678.0
2025-04-06,SP1,Sevilla,Ath Madrid,A,A,0.4969,0.2358,0.2673,True,1682.6,1865.3
2025-04-06,F1,Montpellier,Le Havre,H,A,0.3151,0.2886,0.3963,False,1518.2,1517.6
2025-04-06,F1,Reims,Strasbourg,A,A,0.3768,0.2848,0.3384,True,1585.7,1697.1
2025-04-06,F1,Rennes,Auxerre,H,A,0.198,0.3031,0.4989,False,1655.8,1615.4
2025-04-06,D1,Union Berlin,Wolfsburg,H,H,0.3169,0.3071,0.3761,True,1618.1,1674.1
2025-04-06,E0,Man United,Man City,A,D,0.402,0.2676,0.3304,False,1793.3,1916.8
2025-04-06,I1,Atalanta,Lazio,H,A,0.1626,0.2425,0.5949,False,1850.2,1772.7
2025-04-06,SP1,Valladolid,Getafe,A,A,0.4813,0.252,0.2667,True,1523.4,1675.9
2025-04-06,F1,Marseille,Toulouse,H,H,0.1908,0.245,0.5642,True,1720.1,1648.6
2025-04-06,I1,Roma,Juventus,H,D,0.3064,0.283,0.4106,False,1789.7,1807.1
2025-04-06,SP1,Villarreal,Ath Bilbao,H,D,0.3522,0.2861,0.3616,False,1766.7,1811.4
2025-04-07,I1,Bologna,Napoli,H,D,0.3146,0.2881,0.3973,False,1791.6,1836.2
2025-04-07,E0,Leicester,Newcastle,A,A,0.5658,0.2104,0.2239,True,1592.1,1836.8
2025-04-07,SP1,Leganes,Osasuna,H,D,0.3117,0.2903,0.398,False,1583.3,1669.5
2025-04-11,D1,Wolfsburg,RB Leipzig,H,A,0.2981,0.2852,0.4167,False,1674.1,1736.9
2025-04-11,F1,Lens,Reims,H,A,0.2105,0.2701,0.5194,False,1672.2,1585.7
2025-04-11,I1,Udinese,Milan,A,A,0.4301,0.2473,0.3225,True,1663.3,1773.2
2025-04-11,SP1,Valencia,Sevilla,H,H,0.2569,0.333,0.4102,True,1663.0,1682.6
2025-04-12,E0,Man City,Crystal Palace,H,H,0.1703,0.2349,0.5948,True,1916.8,1808.4
2025-04-12,SP1,Sociedad,Mallorca,H,A,0.2059,0.2824,0.5117,False,1699.5,1665.2
2025-04-12,I1,Venezia,Monza,H,H,0.2367,0.2602,0.5031,True,1556.0,1554.8
2025-04-12,D1,Bochum,Augsburg,A,A,0.3578,0.3051,0.3371,True,1555.7,1664.6
2025-04-12,D1,Hoffenheim,Mainz,A,H,0.4534,0.2385,0.3082,False,1614.9,1727.7
2025-04-12,D1,Holstein Kiel,St Pauli,H,A,0.3342,0.281,0.3848,False,1519.4,1581.9
2025-04-12,D1,Leverkusen,Union Berlin,H,D,0.0655,0.1396,0.7949,False,1884.6,1618.1
2025-04-12,D1,MGladbach,Freiburg,H,A,0.241,0.2686,0.4905,False,1678.0,1680.7
2025-04-12,E0,Brighton,Leicester,H,D,0.1429,0.1906,0.6664,False,1802.4,1592.1
2025-04-12,E0,Nottm Forest,Everton,H,A,0.1839,0.2399,0.5762,False,1806.1,1751.0
2025-04-12,E0,Southampton,Aston Villa,A,A,0.5649,0.2235,0.2116,True,1544.4,1821.5
2025-04-12,SP1,Getafe,Las Palmas,H,A,0.1842,0.2766,0.5392,False,1675.9,1595.8
2025-04-12,F1,Monaco,Marseille,H,H,0.222,0.25,0.528,True,1762.4,1720.1
2025-04-12,I1,Inter,Cagliari,H,H,0.0549,0.1255,0.8196,True,1963.9,1609.4
2025-04-12,D1,Bayern Munich,Dortmund,H,D,0.1243,0.1675,0.7082,False,1922.7,1779.9
2025-04-12,E0,Arsenal,Brentford,H,D,0.0893,0.1808,0.7299,False,1999.0,1768.9
2025-04-12,SP1,Celta,Espanol,H,A,0.2022,0.305,0.4928,False,1681.6,1622.0
2025-04-12,F1,Toulouse,Lille,A,A,0.4052,0.2757,0.3191,True,1648.6,1776.2
2025-04-12,I1,Juventus,Lecce,H,H,0.0874,0.1567,0.7559,True,1807.1,1574.3
2025-04-12,SP1,Leganes,Barcelona,A,A,0.7023,0.1756,0.1221,True,1583.3,1954.9
2025-04-12,F1,Strasbourg,Nice,H,D,0.2455,0.2883,0.4662,False,1697.1,1685.7
2025-04-13,I1,Atalanta,Bologna,H,H,0.1951,0.2428,0.5621,True,1850.2,1791.6
2025-04-13,SP1,Osasuna,Girona,H,H,0.2667,0.3014,0.4318,True,1669.5,1687.7
2025-04-13,E0,Chelsea,Ipswich,H,D,0.0863,0.156,0.7577,False,1849.7,1582.2
2025-04-13,E0,Liverpool,West Ham,H,H,0.0649,0.1207,0.8145,True,2014.8,1739.0
2025-04-13,E0,Wolves,Tottenham,A,H,0.3916,0.26,0.3485,False,1696.7,1795.2
2025-04-13,F1,St Etienne,Brest,A,D,0.4755,0.2563,0.2682,False,1507.6,1686.6
2025-04-13,I1,Fiorentina,Parma,H,D,0.1237,0.1845,0.6918,False,1772.8,1570.7
2025-04-13,I1,Verona,Genoa,H,D,0.2751,0.2995,0.4254,False,1604.7,1666.3
2025-04-13,D1,Stuttgart,Werder Bremen,H,A,0.2023,0.2685,0.5292,False,1713.4,1647.9
2025-04-13,SP1,Alaves,Real Madrid,A,A,0.6458,0.1871,0.1671,True,1621.0,1964.2
2025-04-13,F1,Angers,Montpellier,H,H,0.2361,0.272,0.4919,True,1506.5,1518.2
2025-04-13,F1,Le Havre,Rennes,A,A,0.3799,0.2949,0.3252,True,1517.6,1655.8
2025-04-13,D1,Ein Frankfurt,Heidenheim,H,H,0.1039,0.2191,0.677,True,1747.7,1556.8
2025-04-13,E0,Newcastle,Man United,H,H,0.1625,0.2387,0.5988,True,1836.8,1793.3
2025-04-13,I1,Como,Torino,H,H,0.3253,0.3187,0.356,True,1597.8,1721.4
2025-04-13,SP1,Betis,Villarreal,H,A,0.2829,0.2791,0.438,False,1745.4,1766.7
2025-04-13,F1,Auxerre,Lyon,A,A,0.4549,0.243,0.3021,True,1615.4,1747.4
2025-04-13,I1,Lazio,Roma,H,D,0.2685,0.2882,0.4432,False,1772.7,1789.7
2025-04-13,SP1,Ath Bilbao,Vallecano,H,H,0.1297,0.1923,0.678,True,1811.4,1676.6
2025-04-14,I1,Napoli,Empoli,H,H,0.0777,0.1856,0.7367,True,1836.2,1585.8
2025-04-14,E0,Bournemouth,Fulham,H,H,0.2469,0.2655,0.4877,True,1794.1,1782.7
2025-04-14,SP1,Ath Madrid,Valladolid,H,H,0.0519,0.1291,0.8191,True,1865.3,1523.4
2025-04-16,E0,Newcastle,Crystal Palace,H,H,0.1689,0.2314,0.5997,True,1858.4,1803.7
2025-04-18,F1,Rennes,Nantes,H,H,0.181,0.2742,0.5448,True,1658.6,1573.4
2025-04-18,SP1,Espanol,Getafe,H,H,0.2585,0.3478,0.3936,True,1659.9,1669.6
2025-04-19,SP1,Vallecano,Valencia,H,D,0.2781,0.3402,0.3818,False,1648.6,1685.0
2025-04-19,I1,Lecce,Como,H,A,0.3064,0.286,0.4077,False,1569.5,1618.5
2025-04-19,D1,Freiburg,Hoffenheim,H,H,0.2078,0.2891,0.5031,True,1675.9,1620.2
2025-04-19,D1,Heidenheim,Bayern Munich,A,A,0.6929,0.1729,0.1342,True,1546.5,1912.6
2025-04-19,D1,Mainz,Wolfsburg,H,D,0.2035,0.2694,0.5271,False,1705.0,1655.6
2025-04-19,D1,RB Leipzig,Holstein Kiel,H,D,0.0915,0.1779,0.7306,False,1746.9,1515.1
2025-04-19,D1,Werder Bremen,Bochum,H,H,0.1701,0.2248,0.6051,True,1668.7,1536.8
2025-04-19,E0,Brentford,Brighton,H,H,0.2643,0.2811,0.4547,True,1773.4,1776.2
2025-04-19,E0,Crystal Palace,Bournemouth,H,D,0.326,0.2644,0.4097,False,1803.7,1788.6
2025-04-19,E0,Everton,Man City,A,A,0.4365,0.2551,0.3083,True,1766.8,1925.2
2025-04-19,E0,West Ham,Southampton,H,D,0.1526,0.2352,0.6122,False,1730.9,1543.5
2025-04-19,SP1,Barcelona,Celta,H,H,0.0705,0.1297,0.7998,True,1955.4,1675.1
2025-04-19,F1,Paris SG,Le Havre,H,H,0.0291,0.0768,0.8941,True,1965.0,1519.0
2025-04-19,I1,Monza,Napoli,A,A,0.6685,0.1841,0.1474,True,1535.9,1839.3
2025-04-19,D1,Union Berlin,Stuttgart,A,D,0.3542,0.3058,0.34,False,1630.9,1710.0
2025-04-19,E0,Aston Villa,Newcastle,H,H,0.3584,0.2638,0.3778,True,1844.7,1858.4
2025-04-19,SP1,Mallorca,Leganes,H,D,0.1938,0.2549,0.5513,False,1671.2,1581.5
2025-04-19,F1,Monaco,Strasbourg,H,D,0.2059,0.2422,0.5519,False,1764.8,1702.1
2025-04-19,I1,Roma,Verona,H,H,0.1217,0.2011,0.6772,True,1789.2,1608.9
2025-04-19,SP1,Las Palmas,Ath Madrid,A,H,0.5599,0.2493,0.1908,False,1602.7,1871.4
2025-04-19,F1,Marseille,Montpellier,H,H,0.0989,0.1491,0.7519,True,1715.5,1496.0
2025-04-20,SP1,Valladolid,Osasuna,A,A,0.5156,0.245,0.2394,True,1509.6,1675.0
2025-04-20,E0,Fulham,Chelsea,A,A,0.374,0.2711,0.3549,True,1787.5,1849.3
2025-04-20,E0,Ipswich,Arsenal,A,A,0.6868,0.1795,0.1337,True,1598.5,2000.5
2025-04-20,E0,Man United,Wolves,H,A,0.2251,0.2751,0.4998,False,1784.0,1724.8
2025-04-20,F1,Lille,Auxerre,H,H,0.1364,0.21,0.6536,True,1775.5,1618.3
2025-04-20,I1,Empoli,Venezia,H,D,0.2961,0.2761,0.4278,False,1580.8,1563.7
2025-04-20,D1,Augsburg,Ein Frankfurt,A,D,0.4003,0.2612,0.3385,False,1663.4,1740.8
2025-04-20,SP1,Villarreal,Sociedad,H,D,0.1644,0.212,0.6236,False,1774.9,1693.0
2025-04-20,F1,Brest,Lens,H,A,0.2168,0.2764,0.5068,False,1692.0,1659.2
2025-04-20,F1,Nice,Angers,H,H,0.1374,0.2193,0.6434,True,1676.2,1516.1
2025-04-20,F1,Reims,Toulouse,H,H,0.2639,0.3144,0.4217,True,1596.9,1638.2
2025-04-20,D1,Dortmund,MGladbach,H,H,0.1917,0.2292,0.5791,True,1787.2,1664.3
2025-04-20,E0,Leicester,Liverpool,A,A,0.7344,0.1505,0.1151,True,1591.9,2007.4
2025-04-20,I1,Bologna,Inter,A,H,0.4888,0.237,0.2742,False,1782.8,1964.4
2025-04-20,SP1,Sevilla,Alaves,H,D,0.2152,0.2842,0.5007,False,1670.5,1629.2
2025-04-20,D1,St Pauli,Leverkusen,A,D,0.5874,0.2386,0.174,False,1588.3,1877.0
2025-04-20,F1,St Etienne,Lyon,A,H,0.567,0.2262,0.2068,False,1509.0,1761.4
2025-04-20,I1,Milan,Atalanta,A,A,0.4051,0.2658,0.3291,True,1783.5,1846.6
2025-04-20,SP1,Real Madrid,Ath Bilbao,H,H,0.1602,0.2701,0.5697,True,1940.9,1816.7
2025-04-21,E0,Tottenham,Nottm Forest,H,A,0.2981,0.2777,0.4242,False,1778.6,1796.9
2025-04-21,SP1,Girona,Betis,H,A,0.3265,0.2812,0.3923,False,1669.0,1744.1
2025-04-22,SP1,Valencia,Espanol,H,D,0.2431,0.3175,0.4394,False,1685.0,1659.9
2025-04-22,F1,Nantes,Paris SG,A,D,0.712,0.1648,0.1232,False,1573.4,1965.0
2025-04-22,E0,Man City,Aston Villa,H,H,0.2063,0.2339,0.5598,True,1925.2,1844.7
2025-04-22,SP1,Barcelona,Mallorca,H,H,0.0687,0.1202,0.8112,True,1955.4,1671.2
2025-04-23,I1,Cagliari,Fiorentina,A,A,0.4641,0.2357,0.3002,True,1607.5,1767.8
2025-04-23,I1,Genoa,Lazio,A,A,0.4333,0.2388,0.3278,True,1672.0,1772.6
2025-04-23,I1,Parma,Juventus,A,H,0.5352,0.2251,0.2397,False,1583.6,1809.6
2025-04-23,I1,Torino,Udinese,H,H,0.214,0.2539,0.5322,True,1706.7,1643.4
2025-04-23,SP1,Ath Bilbao,Las Palmas,H,H,0.0955,0.1697,0.7348,True,1816.7,1602.7
2025-04-23,SP1,Celta,Villarreal,A,H,0.424,0.2587,0.3173,False,1675.1,1774.9
2025-04-23,E0,Arsenal,Crystal Palace,H,D,0.0872,0.1787,0.7342,False,2000.5,1803.7
2025-04-23,SP1,Alaves,Sociedad,H,H,0.277,0.3022,0.4207,True,1629.2,1693.0
2025-04-23,SP1,Getafe,Real Madrid,A,A,0.6094,0.2134,0.1772,True,1669.6,1940.9
2025-04-24,SP1,Leganes,Girona,H,D,0.325,0.2804,0.3946,False,1581.5,1669.0
2025-04-24,SP1,Osasuna,Sevilla,H,H,0.2535,0.2988,0.4476,True,1675.0,1670.5
2025-04-24,SP1,Ath Madrid,Vallecano,H,H,0.0936,0.1646,0.7419,True,1871.4,1648.6
2025-04-24,SP1,Betis,Valladolid,H,H,0.1154,0.1916,0.6931,True,1744.1,1509.6
2025-04-25,D1,Stuttgart,Heidenheim,H,A,0.1487,0.2349,0.6164,False,1710.0,1546.5
2025-04-25,F1,Paris SG,Nice,H,A,0.0914,0.1426,0.766,False,1965.0,1676.2
2025-04-26,E0,Chelsea,Everton,H,H,0.1589,0.2234,0.6178,True,1849.3,1766.8
2025-04-26,D1,Bayern Munich,Mainz,H,H,0.094,0.1447,0.7613,True,1912.6,1705.0
2025-04-26,D1,Hoffenheim,Dortmund,A,A,0.474,0.239,0.287,True,1620.2,1787.2
2025-04-26,D1,Holstein Kiel,MGladbach,A,H,0.4788,0.2495,0.2717,False,1515.1,1664.3
2025-04-26,D1,Leverkusen,Augsburg,H,H,0.0827,0.1813,0.7359,True,1877.0,1663.4
2025-04-26,D1,Wolfsburg,Freiburg,H,A,0.3013,0.2971,0.4017,False,1655.6,1675.9
2025-04-26,E0,Brighton,West Ham,H,H,0.228,0.2492,0.5229,True,1776.2,1730.9
2025-04-26,E0,Newcastle,Ipswich,H,H,0.078,0.1272,0.7948,True,1858.4,1598.5
2025-04-26,E0,Southampton,Fulham,A,A,0.557,0.2102,0.2328,True,1543.5,1787.5
2025-04-26,E0,Wolves,Leicester,H,H,0.1665,0.2183,0.6152,True,1724.8,1591.9
2025-04-26,F1,Strasbourg,St Etienne,H,H,0.1171,0.2043,0.6786,True,1702.1,1509.0
2025-04-26,D1,Ein Frankfurt,RB Leipzig,H,H,0.2408,0.3062,0.453,True,1740.8,1746.9
2025-04-26,F1,Le Havre,Monaco,A,D,0.5902,0.2177,0.192,False,1519.0,1764.8
2025-04-26,F1,Lyon,Rennes,H,H,0.185,0.2436,0.5714,True,1761.4,1658.6
2025-04-27,I1,Como,Genoa,H,H,0.2583,0.31,0.4316,True,1618.5,1672.0
2025-04-27,I1,Venezia,Milan,A,A,0.5185,0.2224,0.2591,True,1563.7,1783.5
